Publisher ID,Source ID,Hospital Name,Hospital Name Normalized,Hospital CCN,Hospital ID,Street,City,State,Zip,Country
HCO_HCP,435,Rhode Island Hospital,RHODE ISLAND HOSPITAL,410007,42,100 BULLOCKS POINT,RIVERSIDE,RI,02915,US
HCO_HCP,436,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,437,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,438,Ssm Health Care St. Louis,SSM HEALTH CARE ST LOUIS,260104,595,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,439,Beth Israel Deaconess Medical Center,BETH ISRAEL DEACONESS MEDICAL CENTER,220086,16,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,44,University of Rochester,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,440,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,441,Carolinas Medical Center,CAROLINAS MEDICAL CENTER,340113,711,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,442,University Of Rochester,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,443,Lester E Cox Medical Centers,LESTER E COX MEDICAL CENTERS,260040,600,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,444,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,445,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,446,Beth Israel Deaconess Medical Center,BETH ISRAEL DEACONESS MEDICAL CENTER,220086,16,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,447,SAINT ELIZABETH REGIONAL MEDICAL CENTER,SAINT ELIZABETH REGIONAL MEDICAL CENTER,280020,626,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
HCO_HCP,448,University Of California Irvine,UNIVERSITY OF CALIFORNIA IRVINE,50348,1138,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,449,Rochester General Hospital,ROCHESTER GENERAL HOSPITAL,330125,154,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,45,Yale-New Haven Hospital,YALE NEW HAVEN HOSPITAL,70022,47,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,450,SENTARA HOSPITALS,SENTARA HOSPITALS,490057,687,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,451,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,452,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,453,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,454,"Sinai Hospital Of Baltimore, Inc",SINAI HOSPITAL OF BALTIMORE,210012,640,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,455,Memorial Hospital For Cancer & Allied Diseases,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,330154,102,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,456,University Medical Center Corporation,UNIVERSITY MEDICAL CENTER,30064,1014,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,457,CITY OF HOPE NATIONAL MEDICAL CENTER,CITY OF HOPE NATIONAL MEDICAL CENTER,50146,1128,8111 S EMERSON AVE,INDIANAPOLIS,IN,462378601,US
HCO_HCP,458,STATE OF OKLAHOMA,STATE OF OKLAHOMA,374000,904,2220 W IOWA AVE,CHICKASHA,OK,730182738,US
HCO_HCP,459,Allina Health System,ALLINA HEALTH SYSTEM,240057,452,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,46,YALE-NEW HAVEN HOSPITAL,YALE NEW HAVEN HOSPITAL,70022,47,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,460,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,461,BILLINGS CLINIC,BILLINGS CLINIC,270004,975,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,462,Ahs Hospital Corp.,AHS HOSPITAL,310015,661,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,463,The Methodist Hospital,THE METHODIST HOSPITAL,450358,918,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,464,Renown Regional Medical Center,RENOWN REGIONAL MEDICAL CENTER,290001,1019,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,465,The Cooper Health System,THE COOPER HEALTH SYSTEM,310014,183,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,466,Baptist Memorial Hospital,BAPTIST MEMORIAL HOSPITAL,440048,796,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,467,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,468,University Community Hospital Inc,UNIVERSITY COMMUNITY HOSPITAL,100173,759,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,469,University Of Texas Health Science Center At Tyler,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,450690,966,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,47,"Parkview Hospital, Inc.",PARKVIEW HOSPITAL,150021,398,410 N MAIN ST,RUSSELL,KS,676652759,US
HCO_HCP,470,"Mount Sinai Medical Center Of Florida, Inc",MOUNT SINAI MEDICAL CENTER OF FLORIDA,100034,746,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,471,Baylor University Medical Center,BAYLOR UNIVERSITY MEDICAL CENTER,450021,945,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,472,St Lukes Roosevelt Hospital Center,ST LUKES ROOSEVELT HOSPITAL CENTER,330046,124,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,473,BETH ISRAEL MEDICAL CENTER,BETH ISRAEL MEDICAL CENTER,330169,131,PO BOX 1678,VANCOUVER,WA,986681678,US
HCO_HCP,474,Beth Israel Medical Center,BETH ISRAEL MEDICAL CENTER,330169,131,PO BOX 1678,VANCOUVER,WA,986681678,US
HCO_HCP,475,University Community Hospital Inc,UNIVERSITY COMMUNITY HOSPITAL,100173,759,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,476,University Community Hospital Inc,UNIVERSITY COMMUNITY HOSPITAL,100173,759,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,477,Regents Of The University Of California,REGENTS OF THE UNIVERSITY OF CALIFORNIA,50599,1120,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
HCO_HCP,478,The University Of Texas Medical Branch,THE UNIVERSITY OF TEXAS MEDICAL BRANCH,450018,932,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,479,"Charleston Area Medical Center, Inc.",CHARLESTON AREA MEDICAL CENTER,510022,697,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,48,Barbara Ann Karmanos Cancer Hospital,BARBARA ANN KARMANOS CANCER HOSPITAL,230297,164,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,480,"Bon Secours - St. Francis Medical Center, Inc",BON SECOURS ST FRANCIS MEDICAL CENTER,490136,350,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,481,Rector & Visitors Of The University Of Virginia,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,482,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,483,Advocate Health And Hospitals Corporation,ADVOCATE HEALTH AND HOSPITALS,140208,424,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,484,Metrohealth System,METROHEALTH SYSTEM,360059,395,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,485,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,486,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,487,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,488,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,489,Mary Hitchcock Memorial Hospital,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,5,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,49,New York City Health & Hospitals Corporation,NEW YORK CITY HEALTH AND HOSPITALS,330204,111,16 OLD GICK RD,SARATOGA SPGS,NY,128669452,US
HCO_HCP,490,Midmichigan Medical Center-Midland,MIDMICHIGAN MEDICAL CENTER MIDLAND,230222,483,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,491,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,450766,963,5323 HARRY HINES BLVD,DALLAS,TX,753907201,US
HCO_HCP,492,Curators Of The University Of Missouri,CURATORS OF THE UNIVERSITY OF MISSOURI,260141,596,303 N KEENE ST,COLUMBIA,MO,652017193,US
HCO_HCP,493,Altru Health System,ALTRU HEALTH SYSTEM,350019,607,1300 S COLUMBIA RD,GRAND FORKS,ND,582014012,US
HCO_HCP,494,"Summa Western Reserve Hospital, Llc",SUMMA WESTERN RESERVE HOSPITAL,360150,299,360 ROUTE 101 STE 10,BEDFORD,NH,031105031,US
HCO_HCP,495,"Piedmont Hospital, Inc.",PIEDMONT HOSPITAL,110083,728,9375 DIELMAN INDUSTRIAL DR,OLIVETTE,MO,631322212,US
HCO_HCP,496,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,497,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,498,Northwestern Memorial Hospital,NORTHWESTERN MEMORIAL HOSPITAL,140281,479,251 RENNER PKWY,RICHARDSON,TX,750801316,US
HCO_HCP,499,Aultman Hospital,AULTMAN HOSPITAL,360084,365,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,5,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,50,Robert Packer Hospital,ROBERT PACKER HOSPITAL,390079,264,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,500,Albert Einstein Medical Center,ALBERT EINSTEIN MEDICAL CENTER,390142,240,1700 E 13TH ST APT 21X,CLEVELAND,OH,441143223,US
HCO_HCP,501,Columbia Hospital At Medical City Dallas Subsidiary Lp,COLUMBIA HOSPITAL AT MEDICAL CITY DALLAS SUBSIDIARY,450647,811,839 W CONGRESS ST,TUCSON,AZ,857452819,US
HCO_HCP,502,MERCY HOSPITAL,MERCY HOSPITAL,200008,3,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,503,EMORY UNIVERSITY,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,504,St Francis Hospital And Medical Center,ST FRANCIS HOSPITAL AND MEDICAL CENTER,70002,54,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,505,Rush University Medical Center,RUSH UNIVERSITY MEDICAL CENTER,140119,433,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,506,PROVIDENCE HEALTH & SERVICES-OREGON,PROVIDENCE HEALTH AND SERVICES OREGON,380061,1044,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,507,"Steward St. Elizabeth'S Medical Center Of Boston, Inc.",STEWARD ST ELIZABETHS MEDICAL CENTER OF BOSTON,220036,311,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,508,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,509,Mary Hitchcock Memorial Hospital,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,5,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,51,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,510,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,511,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,512,AHS HOSPITAL CORP.,AHS HOSPITAL,310015,661,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,513,ST ALEXIUS MEDICAL CENTER,ST ALEXIUS MEDICAL CENTER,350002,605,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,514,Inova Health Care Services,INOVA HEALTH CARE SERVICES,490063,679,640 ENTERPRISE DR,LEWIS CENTER,OH,430359440,US
HCO_HCP,515,BUTLER HOSPITAL,BUTLER HOSPITAL,414000,38,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,516,New York City Health & Hospitals Corporation,NEW YORK CITY HEALTH AND HOSPITALS,332008,115,16 OLD GICK RD,SARATOGA SPGS,NY,128669452,US
HCO_HCP,517,Regents Of The University Of California,REGENTS OF THE UNIVERSITY OF CALIFORNIA,50599,1120,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
HCO_HCP,518,DEACONESS HOSPITAL INC,DEACONESS HOSPITAL,150082,396,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,519,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,52,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,520,NORTH BROWARD HOSPITAL DISTRICT,NORTH BROWARD HOSPITAL DISTRICT,100039,775,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,521,Baystate Medical Center Inc.,BAYSTATE MEDICAL CENTER,220077,28,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,522,Verde Valley Medical Center,VERDE VALLEY MEDICAL CENTER,30007,1006,244 MUSTANG TRL STE 4,VIRGINIA BEACH,VA,234527510,US
HCO_HCP,523,Verde Valley Medical Center,VERDE VALLEY MEDICAL CENTER,30007,1006,244 MUSTANG TRL STE 4,VIRGINIA BEACH,VA,234527510,US
HCO_HCP,524,State of Oklahoma,STATE OF OKLAHOMA,374000,904,2220 W IOWA AVE,CHICKASHA,OK,730182738,US
HCO_HCP,525,Hca Healthone Llc,HCA HEALTHONE,60112,998,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,526,Inova Health Care Services,INOVA HEALTH CARE SERVICES,490063,679,640 ENTERPRISE DR,LEWIS CENTER,OH,430359440,US
HCO_HCP,527,"Roswell Park Cancer Institute, Inc",ROSWELL PARK CANCER INSTITUTE,330354,162,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,528,St Alexius Medical Center,ST ALEXIUS MEDICAL CENTER,350002,605,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,529,"WEST PENN ALLEGHENY HEALTH SYSTEM, INC.",WEST PENN ALLEGHENY HEALTH SYSTEM,390050,279,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,53,RUSH UNIVERSITY MEDICAL CENTER,RUSH UNIVERSITY MEDICAL CENTER,140119,433,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,530,SCOTT & WHITE MEMORIAL HOSPITAL,SCOTT AND WHITE MEMORIAL HOSPITAL,450054,917,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,531,THE MOUNT SINAI HOSPITAL.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,532,Montefiore Medical Center,MONTEFIORE MEDICAL CENTER,330059,105,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,533,SENTARA HOSPITALS,SENTARA HOSPITALS,490007,684,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,534,The Chambersburg Hospital,THE CHAMBERSBURG HOSPITAL,390151,219,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,535,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,536,Texas Children'S Hospital,TEXAS CHILDRENS HOSPITAL,453304,907,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,537,North Broward Hospital District,NORTH BROWARD HOSPITAL DISTRICT,100039,775,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,538,NORTHSHORE UNIVERSITY HEALTHSYSTEM,NORTHSHORE UNIVERSITY HEALTHSYSTEM,140010,420,10348 PARK RD,CHARLOTTE,NC,282108507,US
HCO_HCP,539,Presence Hospitals Prv,PRESENCE HOSPITALS PRV,140007,463,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,54,"COVENANT MEDICAL CENTER, INC.",COVENANT MEDICAL CENTER,230070,522,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,540,Baptist Memorial Hospital,BAPTIST MEMORIAL HOSPITAL,440048,796,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,541,Thomas Jefferson University Hospitals Inc,THOMAS JEFFERSON UNIVERSITY HOSPITALS,390174,257,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,542,Inova Health Care Services,INOVA HEALTH CARE SERVICES,490063,679,640 ENTERPRISE DR,LEWIS CENTER,OH,430359440,US
HCO_HCP,543,Rector & Visitors Of The University Of Virginia,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,544,Mclaren Regional Medical Center,MCLAREN REGIONAL MEDICAL CENTER,230141,512,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,545,Mclaren Regional Medical Center,MCLAREN REGIONAL MEDICAL CENTER,230141,512,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,546,Adventist Health System-Sunbelt Inc,ADVENTIST HEALTH SYSTEM SUNBELT,100007,754,5808 KINKAID RD,JACKSONVILLE,FL,322441034,US
HCO_HCP,547,"Mcg Health, Inc",MCG HEALTH,110034,741,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
HCO_HCP,548,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,549,CONEMAUGH VALLEY MEMORIAL HOSPITAL,CONEMAUGH VALLEY MEMORIAL HOSPITAL,390110,270,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,55,"PARKVIEW HOSPITAL, INC.",PARKVIEW HOSPITAL,150021,398,410 N MAIN ST,RUSSELL,KS,676652759,US
HCO_HCP,550,Plantation General Hospital Lp,PLANTATION GENERAL HOSPITAL,100167,805,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,551,Regents Of The University Of Michigan,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,552,Montefiore Medical Center,MONTEFIORE MEDICAL CENTER,330059,105,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,553,Jamaica Hospital,JAMAICA HOSPITAL,330014,73,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,554,Jamaica Hospital,JAMAICA HOSPITAL,330014,73,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,555,Kaiser Foundation Hospitals,KAISER FOUNDATION HOSPITALS,120011,1086,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,556,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,557,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,558,Albany Medical Center Hospital,ALBANY MEDICAL CENTER HOSPITAL,330013,133,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,559,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,56,University Medical Center Corporation,UNIVERSITY MEDICAL CENTER,30064,1014,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,560,Avera Mckennan,AVERA MCKENNAN,430016,617,3400 S SOUTHEASTERN AVE,SIOUX FALLS,SD,571037184,US
HCO_HCP,561,Avera Mckennan,AVERA MCKENNAN,430016,617,3400 S SOUTHEASTERN AVE,SIOUX FALLS,SD,571037184,US
HCO_HCP,562,AVERA MCKENNAN,AVERA MCKENNAN,430016,617,3400 S SOUTHEASTERN AVE,SIOUX FALLS,SD,571037184,US
HCO_HCP,563,"Umass Memorial Medical Center, Inc.",UMASS MEMORIAL MEDICAL CENTER,220163,33,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,564,H. Lee Moffitt Cancer Center And Research Institute Hospital,H LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL,100271,771,PO BOX 989,EDEN,TX,768370989,US
HCO_HCP,565,STATE OF OKLAHOMA,STATE OF OKLAHOMA,374000,904,2220 W IOWA AVE,CHICKASHA,OK,730182738,US
HCO_HCP,566,Childrens Hospital Of Los Angeles,CHILDRENS HOSPITAL OF LOS ANGELES,53302,1132,3677 TRAVER RD,SHAKER HEIGHTS,OH,441225165,US
HCO_HCP,567,MAYO CLINIC-SAINT MARYS HOSPITAL,MAYO CLINIC SAINT MARYS HOSPITAL,240010,560,4 CORNERSTONE DR,LANGHORNE,PA,190471314,US
HCO_HCP,568,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,569,Rush University Medical Center,RUSH UNIVERSITY MEDICAL CENTER,140119,433,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,57,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,570,Rush University Medical Center,RUSH UNIVERSITY MEDICAL CENTER,140119,433,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,571,Rush University Medical Center,RUSH UNIVERSITY MEDICAL CENTER,140119,433,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,572,ST ALEXIUS MEDICAL CENTER,ST ALEXIUS MEDICAL CENTER,350002,605,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,573,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,574,NEW YORK METHODIST HOSPITAL,NEW YORK METHODIST HOSPITAL,330236,74,PO BOX 2000,HUDSON,NY,125342000,US
HCO_HCP,575,New York Methodist Hospital,NEW YORK METHODIST HOSPITAL,330236,74,PO BOX 2000,HUDSON,NY,125342000,US
HCO_HCP,576,NEW YORK METHODIST HOSPITAL,NEW YORK METHODIST HOSPITAL,330236,74,PO BOX 2000,HUDSON,NY,125342000,US
HCO_HCP,577,Mayo Clinic-Saint Marys Hospital,MAYO CLINIC SAINT MARYS HOSPITAL,240010,560,4 CORNERSTONE DR,LANGHORNE,PA,190471314,US
HCO_HCP,578,Saint Michael'S Medical Center,SAINT MICHAELS MEDICAL CENTER,310096,297,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,579,CHILDREN'S HOSPITAL & MEDICAL CENTER,CHILDRENS HOSPITAL AND MEDICAL CENTER,283301,624,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,58,Swedish Health Services,SWEDISH HEALTH SERVICES,500025,1023,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,580,The Board Of Trustees Of The University Of Illinois,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,140150,481,PO BOX 158,HARDIN,IL,620470158,US
HCO_HCP,581,YORK HOSPITAL,YORK HOSPITAL,390046,236,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
HCO_HCP,582,Scripps Health,SCRIPPS HEALTH,50424,1130,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,583,Albert Einstein Medical Center,ALBERT EINSTEIN MEDICAL CENTER,390142,240,1700 E 13TH ST APT 21X,CLEVELAND,OH,441143223,US
HCO_HCP,584,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,585,UNIVERSITY OF CALIFORNIA - SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,54144,1119,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,586,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,587,Lutheran Medical Center,LUTHERAN MEDICAL CENTER,330306,87,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,588,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
