id,description,raw_icd9_code,is_industry_std,fdn_parenticd9
374.14,Cicatricial ectropion,374.14,,374.1
374.2,Lagophthalmos,374.2,,374
374.21,Paralytic lagophthalmos,374.21,,374.2
374.22,Mechanical lagophthalmos,374.22,,374.2
374.23,Cicatricial lagophthalmos,374.23,,374.2
374.3,Ptosis of eyelid,374.3,,374
374.31,Paralytic ptosis,374.31,,374.3
374.32,Myogenic ptosis,374.32,,374.3
374.33,Mechanical ptosis,374.33,,374.3
374.34,Blepharochalasis,374.34,,374.3
374.4,Other disorders affecting eyelid function,374.4,,374
374.41,Lid retraction or lag,374.41,,374.4
374.43,Abnormal innervation syndrome,374.43,,374.4
374.44,Sensory disorders,374.44,,374.4
374.45,Other sensorimotor disorders,374.45,,374.4
374.46,Blepharophimosis,374.46,,374.4
374.5,Degenerative disorders of eyelid and periocular area,374.5,,374
374.51,Xanthelasma,374.51,,374.5
374.52,Hyperpigmentation of eyelid,374.52,,374.5
374.53,Hypopigmentation of eyelid,374.53,,374.5
374.54,Hypertrichosis of eyelid,374.54,,374.5
374.55,Hypotrichosis of eyelid,374.55,,374.5
374.56,Other degenerative disorders of skin affecting eyelid,374.56,,374.5
374.8,Other disorders of eyelid,374.8,,374
374.81,Hemorrhage of eyelid,374.81,,374.8
374.82,Edema of eyelid,374.82,,374.8
374.83,Elephantiasis of eyelid,374.83,,374.8
374.84,Cysts of eyelids,374.84,,374.8
374.85,Vascular anomalies of eyelid,374.85,,374.8
374.86,Retained foreign body of eyelid,374.86,,374.8
374.87,Dermatochalasis,374.87,,374.8
374.89,Other disorders of eyelid,374.89,,374.8
374.9,Unspecified disorder of eyelid,374.9,,374
375,Disorders of lacrimal system,375,,360-379
375.01,Acute dacryoadenitis,375.01,,375
375.02,Chronic dacryoadenitis,375.02,,375
375.03,Chronic enlargement of lacrimal gland,375.03,,375
375.1,Other disorders of lacrimal gland,375.1,,375
375.11,Dacryops,375.11,,375.1
375.12,Other lacrimal cysts and cystic degeneration,375.12,,375.1
375.13,Primary lacrimal atrophy,375.13,,375.1
375.14,Secondary lacrimal atrophy,375.14,,375.1
375.15,"Tear film insufficiency, unspecified",375.15,,375.1
375.16,Dislocation of lacrimal gland,375.16,,375.1
375.2,Epiphora,375.2,,375
375.21,Epiphora due to excess lacrimation,375.21,,375.2
375.22,Epiphora due to insufficient drainage,375.22,,375.2
375.3,Acute and unspecified inflammation of lacrimal passages,375.3,,375
375.31,"Acute canaliculitis, lacrimal",375.31,,375.3
375.32,Acute dacryocystitis,375.32,,375.3
375.33,Phlegmonous dacryocystitis,375.33,,375.3
375.4,Chronic inflammation of lacrimal passages,375.4,,375
375.41,Chronic canaliculitis,375.41,,375.4
375.42,Chronic dacryocystitis,375.42,,375.4
375.43,Lacrimal mucocele,375.43,,375.4
375.5,Stenosis and insufficiency of lacrimal passages,375.5,,375
375.51,Eversion of lacrimal punctum,375.51,,375.5
375.52,Stenosis of lacrimal punctum,375.52,,375.5
375.53,Stenosis of lacrimal canaliculi,375.53,,375.5
375.54,Stenosis of lacrimal sac,375.54,,375.5
375.55,"Obstruction of nasolacrimal duct, neonatal",375.55,,375.5
375.56,"Stenosis of nasolacrimal duct, acquired",375.56,,375.5
375.57,Dacryolith,375.57,,375.5
375.6,Other changes of lacrimal passages,375.6,,375
375.61,Lacrimal fistula,375.61,,375.6
375.69,Other,375.69,,375.6
375.8,Other disorders of lacrimal system,375.8,,375
375.81,Granuloma of lacrimal passages,375.81,,375.8
375.89,Other,375.89,,375.8
375.9,Unspecified disorder of lacrimal system,375.9,,375
376,Disorders of the orbit,376,,360-379
376.01,Orbital cellulitis,376.01,,376
376.02,Orbital periostitis,376.02,,376
376.03,Orbital osteomyelitis,376.03,,376
376.04,Tenonitis,376.04,,376
376.1,Chronic inflammatory disorders of orbit,376.1,,376
376.11,Orbital granuloma,376.11,,376.1
376.12,Orbital myositis,376.12,,376.1
376.13,Parasitic infestation of orbit,376.13,,376.1
376.2,Endocrine exophthalmos,376.2,,376
376.21,Thyrotoxic exophthalmos,376.21,,376.2
376.22,Exophthalmic ophthalmoplegia,376.22,,376.2
376.3,Other exophthalmic conditions,376.3,,376
376.31,Constant exophthalmos,376.31,,376.3
376.32,Orbital hemorrhage,376.32,,376.3
376.33,Orbital edema or congestion,376.33,,376.3
376.34,Intermittent exophthalmos,376.34,,376.3
376.35,Pulsating exophthalmos,376.35,,376.3
376.36,Lateral displacement of globe,376.36,,376.3
376.4,Deformity of orbit,376.4,,376
376.41,Hypertelorism of orbit,376.41,,376.4
376.42,Exostosis of orbit,376.42,,376.4
376.43,Local deformities due to bone disease,376.43,,376.4
376.44,Orbital deformities associated with craniofacial deformities,376.44,,376.4
376.45,Atrophy of orbit,376.45,,376.4
376.46,Enlargement of orbit,376.46,,376.4
376.47,Deformity due to trauma or surgery,376.47,,376.4
376.5,Enophthalmos,376.5,,376
376.51,Enophthalmos due to atrophy of orbital tissue,376.51,,376.5
376.52,Enophthalmos due to trauma or surgery,376.52,,376.5
376.6,Retained (old) foreign body following penetrating wound of orbit,376.6,,376
376.8,Other orbital disorders,376.8,,376
376.81,Orbital cysts,376.81,,376.8
376.82,Myopathy of extraocular muscles,376.82,,376.8
376.89,Other,376.89,,376.8
376.9,Unspecified disorder of orbit,376.9,,376
377,Disorders of optic nerve and visual pathways,377,,360-379
377.01,Papilledema associated with increased intracranial pressure,377.01,,377
377.02,Papilledema associated with decreased ocular pressure,377.02,,377
377.03,Papilledema associated with retinal disorder,377.03,,377
377.04,Foster-Kennedy syndrome,377.04,,377
377.1,Optic atrophy,377.1,,377
377.11,Primary optic atrophy,377.11,,377.1
377.12,Postinflammatory optic atrophy,377.12,,377.1
377.13,Optic atrophy associated with retinal dystrophies,377.13,,377.1
377.14,Glaucomatous atrophy [cupping] of optic disc,377.14,,377.1
377.15,Partial optic atrophy,377.15,,377.1
377.16,Hereditary optic atrophy,377.16,,377.1
377.2,Other disorders of optic disc,377.2,,377
377.21,Drusen of optic disc,377.21,,377.2
377.22,Crater-like holes of optic disc,377.22,,377.2
377.23,Coloboma of optic disc,377.23,,377.2
377.24,Pseudopapilledema,377.24,,377.2
377.3,Optic neuritis,377.3,,377
377.31,Optic papillitis,377.31,,377.3
377.32,Retrobulbar neuritis (acute),377.32,,377.3
377.33,Nutritional optic neuropathy,377.33,,377.3
377.34,Toxic optic neuropathy,377.34,,377.3
377.39,Other,377.39,,377.3
377.4,Other disorders of optic nerve,377.4,,377
377.41,Ischemic optic neuropathy,377.41,,377.4
377.42,Hemorrhage in optic nerve sheaths,377.42,,377.4
377.43,Optic nerve hypoplasia,377.43,,377.4
377.49,Other,377.49,,377.4
377.5,Disorders of optic chiasm,377.5,,377
377.51,Associated with pituitary neoplasms and disorders,377.51,,377.5
377.52,Associated with other neoplasms,377.52,,377.5
377.53,Associated with vascular disorders,377.53,,377.5
377.54,Associated with inflammatory disorders,377.54,,377.5
377.6,Disorders of other visual pathways,377.6,,377
377.61,Associated with neoplasms,377.61,,377.6
377.62,Associated with vascular disorders,377.62,,377.6
377.63,Associated with inflammatory disorders,377.63,,377.6
377.7,Disorders of visual cortex,377.7,,377
377.71,Associated with neoplasms,377.71,,377.7
377.72,Associated with vascular disorders,377.72,,377.7
377.73,Associated with inflammatory disorders,377.73,,377.7
377.75,Cortical blindness,377.75,,377.7
377.9,Unspecified disorder of optic nerve and visual pathways,377.9,,377
378,Strabismus and other disorders of binocular eye movements,378,,360-379
378.01,Monocular esotropia,378.01,,378
378.02,Monocular esotropia with A pattern,378.02,,378
378.03,Monocular esotropia with V pattern,378.03,,378
378.04,Monocular esotropia with other noncomitancies,378.04,,378
378.05,Alternating esotropia,378.05,,378
378.06,Alternating esotropia with A pattern,378.06,,378
378.07,Alternating esotropia with V pattern,378.07,,378
378.08,Alternating esotropia with other noncomitancies,378.08,,378
378.1,Exotropia,378.1,,378
378.11,Monocular exotropia,378.11,,378.1
378.12,Monocular exotropia with A pattern,378.12,,378.1
378.13,Monocular exotropia with V pattern,378.13,,378.1
378.14,Monocular exotropia with other noncomitancies,378.14,,378.1
378.15,Alternating exotropia,378.15,,378.1
378.16,Alternating exotropia with A pattern,378.16,,378.1
378.17,Alternating exotropia with V pattern,378.17,,378.1
378.18,Alternating exotropia with other noncomitancies,378.18,,378.1
378.2,Intermittent heterotropia,378.2,,378
378.21,"Intermittent esotropia, monocular",378.21,,378.2
378.22,"Intermittent esotropia, alternating",378.22,,378.2
378.23,"Intermittent exotropia, monocular",378.23,,378.2
378.24,"Intermittent exotropia, alternating",378.24,,378.2
378.3,Other and unspecified heterotropia,378.3,,378
378.31,Hypertropia,378.31,,378.3
378.32,Hypotropia,378.32,,378.3
378.33,Cyclotropia,378.33,,378.3
378.34,Monofixation syndrome,378.34,,378.3
378.35,Accommodative component in esotropia,378.35,,378.3
378.4,Heterophoria,378.4,,378
378.41,Esophoria,378.41,,378.4
378.42,Exophoria,378.42,,378.4
378.43,Vertical heterophoria,378.43,,378.4
378.44,Cyclophoria,378.44,,378.4
378.45,Alternating hyperphoria,378.45,,378.4
378.5,Paralytic strabismus,378.5,,378
378.51,"Third or oculomotor nerve palsy, partial",378.51,,378.5
378.52,"Third or oculomotor nerve palsy, total",378.52,,378.5
378.53,Fourth or trochlear nerve palsy,378.53,,378.5
378.54,Sixth or abducens nerve palsy,378.54,,378.5
378.55,External ophthalmoplegia,378.55,,378.5
378.56,Total ophthalmoplegia,378.56,,378.5
378.6,Mechanical strabismus,378.6,,378
378.61,Brown's (tendon) sheath syndrome,378.61,,378.6
378.62,Mechanical strabismus from other musculofascial disorders,378.62,,378.6
378.63,Limited duction associated with other conditions,378.63,,378.6
378.7,Other specified strabismus,378.7,,378
378.71,Duane's syndrome,378.71,,378.7
378.72,Progressive external ophthalmoplegia,378.72,,378.7
378.73,Strabismus in other neuromuscular disorders,378.73,,378.7
378.8,Other disorders of binocular eye movements,378.8,,378
378.81,Palsy of conjugate gaze,378.81,,378.8
378.82,Spasm of conjugate gaze,378.82,,378.8
378.83,Convergence insufficiency or palsy,378.83,,378.8
378.84,Convergence excess or spasm,378.84,,378.8
378.85,Anomalies of divergence,378.85,,378.8
378.86,Internuclear ophthalmoplegia,378.86,,378.8
378.87,Other dissociated deviation of eye movements,378.87,,378.8
378.9,Unspecified disorder of eye movements,378.9,,378
379,Other disorders of eye,379,,360-379
379.01,Episcleritis periodica fugax,379.01,,379
379.02,Nodular episcleritis,379.02,,379
379.03,Anterior scleritis,379.03,,379
379.04,Scleromalacia perforans,379.04,,379
379.05,Scleritis with corneal involvement,379.05,,379
379.06,Brawny scleritis,379.06,,379
379.07,Posterior scleritis,379.07,,379
379.09,Other,379.09,,379
379.1,Other disorders of sclera,379.1,,379
379.11,Scleral ectasia,379.11,,379.1
379.12,Staphyloma posticum,379.12,,379.1
379.13,Equatorial staphyloma,379.13,,379.1
379.14,"Anterior staphyloma, localized",379.14,,379.1
379.15,Ring staphyloma,379.15,,379.1
379.16,Other degenerative disorders of sclera,379.16,,379.1
379.19,Other,379.19,,379.1
379.2,Disorders of vitreous body,379.2,,379
379.21,Vitreous degeneration,379.21,,379.2
379.22,Crystalline deposits in vitreous,379.22,,379.2
379.23,Vitreous hemorrhage,379.23,,379.2
379.24,Other vitreous opacities,379.24,,379.2
379.25,Vitreous membranes and strands,379.25,,379.2
379.26,Vitreous prolapse,379.26,,379.2
379.29,Other disorders of vitreous,379.29,,379.2
379.3,Aphakia and other disorders of lens,379.3,,379
379.31,Aphakia,379.31,,379.3
379.32,Subluxation of lens,379.32,,379.3
379.33,Anterior dislocation of lens,379.33,,379.3
379.34,Posterior dislocation of lens,379.34,,379.3
379.39,Other disorders of lens,379.39,,379.3
379.4,Anomalies of pupillary function,379.4,,379
379.41,Anisocoria,379.41,,379.4
379.42,"Miosis (persistent), not due to miotics",379.42,,379.4
379.43,"Mydriasis (persistent), not due to mydriatics",379.43,,379.4
379.45,"Argyll Robertson pupil, atypical",379.45,,379.4
379.46,Tonic pupillary reaction,379.46,,379.4
379.49,Other,379.49,,379.4
379.5,Nystagmus and other irregular eye movements,379.5,,379
379.51,Congenital nystagmus,379.51,,379.5
379.52,Latent nystagmus,379.52,,379.5
379.53,Visual deprivation nystagmus,379.53,,379.5
379.54,Nystagmus associated with disorders of the vestibular system,379.54,,379.5
379.55,Dissociated nystagmus,379.55,,379.5
379.56,Other forms of nystagmus,379.56,,379.5
379.57,Deficiencies of saccadic eye movements,379.57,,379.5
379.58,Deficiencies of smooth pursuit movements,379.58,,379.5
379.59,Other irregularities of eye movements,379.59,,379.5
379.6,Inflammation (infection) of postprocedural bleb,379.6,,379
379.61,"Inflammation (infection) of postprocedural bleb, stage 1",379.61,,379.6
379.62,"Inflammation (infection) of postprocedural bleb, stage 2",379.62,,379.6
379.63,"Inflammation (infection) of postprocedural bleb, stage 3",379.63,,379.6
379.8,Other specified disorders of eye and adnexa,379.8,,379
379.9,Unspecified disorder of eye and adnexa,379.9,,379
379.91,Pain in or around eye,379.91,,379.9
379.92,Swelling or mass of eye,379.92,,379.9
379.93,Redness or discharge of eye,379.93,,379.9
379.99,Other ill-defined disorders of eye,379.99,,379.9
38,Septicemia,38,,030-041
38.1,Staphylococcal septicemia,38.1,,38
38.11,Methicillin susceptible Staphylococcus aureus septicemia,38.11,,38.1
38.12,Methicillin resistant Staphylococcus aureus septicemia,38.12,,38.1
38.19,Other staphylococcal septicemia,38.19,,38.1
38.2,Pneumococcal septicemia [Streptococcus pneumoniae septicemia],38.2,,38
38.3,Septicemia due to anaerobes,38.3,,38
38.4,Septicemia due to other gram-negative organisms,38.4,,38
38.41,Hemophilus influenzae [H. influenzae],38.41,,38.4
38.42,Escherichia coli [E. coli],38.42,,38.4
38.43,Pseudomonas,38.43,,38.4
38.44,Serratia,38.44,,38.4
38.49,Other,38.49,,38.4
38.8,Other specified septicemias,38.8,,38
38.9,Unspecified septicemia,38.9,,38
380,Disorders of external ear,380,,380-389
380-389,DISEASES OF THE EAR AND MASTOID PROCESS,380-389,,320-389
380.01,Acute perichondritis of pinna,380.01,,380
380.02,Chronic perichondritis of pinna,380.02,,380
380.03,Chondritis of pinna,380.03,,380
380.1,Infective otitis externa,380.1,,380
380.11,Acute infection of pinna,380.11,,380.1
380.12,Acute swimmers' ear,380.12,,380.1
380.13,Other acute infections of external ear,380.13,,380.1
380.14,Malignant otitis externa,380.14,,380.1
380.15,Chronic mycotic otitis externa,380.15,,380.1
380.16,Other chronic infective otitis externa,380.16,,380.1
380.2,Other otitis externa,380.2,,380
380.21,Cholesteatoma of external ear,380.21,,380.2
380.22,Other acute otitis externa,380.22,,380.2
380.23,Other chronic otitis externa,380.23,,380.2
380.3,Noninfectious disorders of pinna,380.3,,380
380.31,Hematoma of auricle or pinna,380.31,,380.3
380.32,Acquired deformities of auricle or pinna,380.32,,380.3
380.39,Other,380.39,,380.3
380.4,Impacted cerumen,380.4,,380
380.5,Acquired stenosis of external ear canal,380.5,,380
380.51,Secondary to trauma,380.51,,380.5
380.52,Secondary to surgery,380.52,,380.5
380.53,Secondary to inflammation,380.53,,380.5
380.8,Other disorders of external ear,380.8,,380
380.81,Exostosis of external ear canal,380.81,,380.8
380.89,Other,380.89,,380.8
380.9,Unspecified disorder of external ear,380.9,,380
381,Nonsuppurative otitis media and Eustachian tube disorders,381,,380-389
381.01,Acute serous otitis media,381.01,,381
381.02,Acute mucoid otitis media,381.02,,381
381.03,Acute sanguinous otitis media,381.03,,381
381.04,Acute allergic serous otitis media,381.04,,381
381.05,Acute allergic mucoid otitis media,381.05,,381
381.06,Acute allergic sanguinous otitis media,381.06,,381
381.1,Chronic serous otitis media,381.1,,381
381.19,Other,381.19,,381.1
381.2,Chronic mucoid otitis media,381.2,,381
381.29,Other,381.29,,381.2
381.3,Other and unspecified chronic nonsuppurative otitis media,381.3,,381
381.4,"Nonsuppurative otitis media, not specified as acute or chronic",381.4,,381
381.5,Eustachian salpingitis,381.5,,381
381.51,Acute Eustachian salpingitis,381.51,,381.5
381.52,Chronic Eustachian salpingitis,381.52,,381.5
381.6,Obstruction of Eustachian tube,381.6,,381
381.61,Osseous obstruction of Eustachian tube,381.61,,381.6
381.62,Intrinsic cartilagenous obstruction of Eustachian tube,381.62,,381.6
381.63,Extrinsic cartilagenous obstruction of Eustachian tube,381.63,,381.6
381.7,Patulous Eustachian tube,381.7,,381
381.8,Other disorders of Eustachian tube,381.8,,381
381.81,Dysfunction of Eustachian tube,381.81,,381.8
381.89,Other,381.89,,381.8
381.9,Unspecified Eustachian tube disorder,381.9,,381
382,Suppurative and unspecified otitis media,382,,380-389
382.01,Acute suppurative otitis media with spontaneous rupture of ear drum,382.01,,382
382.02,Acute suppurative otitis media in diseases classified elsewhere,382.02,,382
382.1,Chronic tubotympanic suppurative otitis media,382.1,,382
382.2,Chronic atticoantral suppurative otitis media,382.2,,382
